date,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,grade,sqft_above,sqft_basement,lat,sqft_living15
20150227,908990.0,4.0,2.75,3530,2.0,0,0,10,3530,0,47.5975,3530
20141117,485230.0,4.0,2.5,2714,2.0,0,0,9,2714,0,47.3522,2873
20140611,475000.0,3.0,2.25,1630,2.0,0,0,7,1630,0,47.5493,1630
20140804,1240420.0,5.0,3.25,5790,2.0,0,3,10,4430,1360,47.5388,5790
20140819,635000.0,3.0,3.0,2230,2.5,0,0,8,1850,380,47.5446,2290
20141105,350000.0,3.0,2.5,1380,2.0,0,0,9,1160,220,47.5444,1380
20141229,345000.0,3.0,3.5,1320,3.0,0,0,8,1320,0,47.7162,1320
20140921,700000.0,2.0,2.0,1490,3.0,0,0,9,1490,0,47.6356,1490
20140821,490000.0,3.0,2.25,1280,2.0,0,0,8,1080,200,47.6651,1280
20140805,1299890.0,5.0,4.0,3870,2.0,0,0,10,3870,0,47.6965,3600
20140910,579000.0,2.0,2.5,1280,2.0,0,0,8,1080,200,47.6273,1580
20150327,552500.0,3.0,1.5,1300,2.0,0,0,8,1120,180,47.6114,1320
20150204,467000.0,4.0,2.75,2170,2.0,0,0,8,2170,0,47.495,2460
20141113,305000.0,4.0,2.25,1763,2.0,0,0,8,1763,0,47.4213,1763
20140509,212000.0,2.0,1.5,1020,2.0,0,0,7,1020,0,47.70399999999999,1020
20140821,429000.0,4.0,2.5,1840,2.0,0,0,7,1840,0,47.6866,1740
20140925,479950.0,3.0,2.0,1820,3.0,0,0,9,1820,0,47.5433,1710
20141218,825000.0,3.0,3.5,2670,2.0,0,0,9,1870,800,47.6813,1750
20150328,1180000.0,6.0,6.5,6260,2.0,0,0,11,4840,1420,47.5947,2710
20140613,250000.0,3.0,2.25,1400,2.0,0,0,7,1400,0,47.3584,1610
20141027,289000.0,2.0,1.5,1160,2.0,0,0,7,1160,0,47.7178,1150
20141002,265000.0,3.0,2.5,1400,2.0,0,0,7,1400,0,47.5134,1400
20140515,344000.0,3.0,2.5,1232,3.0,0,0,7,1232,0,47.7185,1232
20140709,749000.0,4.0,2.75,2700,2.0,0,0,8,2100,600,47.586000000000006,2050
20140908,492000.0,4.0,2.5,2550,2.0,0,0,7,2550,0,47.5202,2430
20150119,552500.0,4.0,2.5,3260,2.0,0,0,8,3260,0,47.4829,3130
20141112,653500.0,2.0,2.5,1680,2.0,0,0,8,1120,560,47.6372,2060
20150402,855000.0,4.0,3.25,2630,2.0,0,0,10,2030,600,47.6775,1810
20141119,333000.0,3.0,1.5,1260,2.0,0,0,7,1260,0,47.5524,3090
20140611,415000.0,4.0,2.5,2550,2.0,0,0,7,2550,0,47.4916,2340
20141107,445000.0,4.0,3.25,3450,2.0,0,0,8,3450,0,47.4925,1420
20140710,273500.0,3.0,2.5,1550,2.0,0,0,7,1550,0,47.3523,2095
20140606,969990.0,4.0,2.5,4150,2.0,0,0,10,4150,0,47.5802,4070
20141008,1200000.0,5.0,3.5,3900,2.0,0,0,9,2650,1250,47.6607,1190
20140806,430000.0,3.0,3.25,1550,3.0,0,0,8,1550,0,47.6767,1550
20150323,392000.0,4.0,2.5,2130,2.0,0,0,8,2130,0,47.5108,1830
20140702,795000.0,4.0,2.5,2890,2.0,0,0,9,2890,0,47.5456,3300
20140630,457000.0,3.0,2.5,1220,2.0,0,0,8,1010,210,47.6904,1360
20150320,453000.0,4.0,2.5,2502,2.0,0,0,9,2502,0,47.2953,2597
20140509,376000.0,3.0,2.0,1340,3.0,0,0,8,1340,0,47.6973,1110
20140804,469995.0,4.0,2.5,2350,2.0,0,0,8,2350,0,47.4783,2670
20150504,540000.0,3.0,2.5,1810,2.0,0,0,8,1810,0,47.7169,1560
20140502,555000.0,4.0,2.5,3310,2.0,0,0,8,3310,0,47.515,2380
20140725,445000.0,3.0,2.0,1620,1.0,0,0,7,590,1030,47.5448,1700
20141215,256950.0,2.0,2.0,1070,2.0,0,0,9,720,350,47.5212,1070
20141006,297000.0,4.0,2.5,2230,2.0,0,0,8,2230,0,47.3363,2030
20141017,320000.0,4.0,2.5,1970,2.0,0,0,8,1970,0,47.3627,1980
20141114,805000.0,5.0,4.5,4600,2.0,0,0,9,3200,1400,47.5381,4480
20140801,799990.0,4.0,2.75,3110,2.0,0,0,9,3110,0,47.705,3590
20150409,680000.0,4.0,2.5,3490,2.0,0,0,9,2850,640,47.774,3440
20140624,395000.0,3.0,2.5,1600,2.0,0,0,7,1600,0,47.5629,1600
20141202,732000.0,3.0,2.5,1960,2.0,0,0,8,1960,0,47.6764,1220
20140802,163800.0,2.0,2.5,1000,2.0,0,0,7,990,10,47.5419,1330
20141201,220000.0,2.0,2.5,1000,2.0,0,0,7,990,10,47.5419,1330
20141106,308625.0,2.0,2.0,1500,3.0,0,0,7,1500,0,47.7293,1500
20150331,375000.0,3.0,2.5,2424,2.0,0,0,9,2424,0,47.3515,2424
20140701,300000.0,4.0,2.5,2303,2.0,0,0,8,2303,0,47.3258,2516
20140616,284000.0,3.0,2.5,1880,2.0,0,0,7,1880,0,47.3366,2180
20150220,610000.0,2.0,2.0,1210,2.0,0,0,8,780,430,47.6206,1480
20150324,955000.0,4.0,3.25,3720,2.0,0,0,9,3720,0,47.688,3100
20140627,982000.0,4.0,2.75,3610,2.0,0,0,9,3610,0,47.6706,2360
20140522,359000.0,3.0,1.5,1360,3.0,0,0,8,1360,0,47.6961,1360
20140718,779380.0,5.0,2.5,2590,2.0,0,0,8,2590,0,47.7053,3010
20140630,1510000.0,5.0,3.25,4390,2.0,0,0,10,4390,0,47.5785,2160
20150223,635000.0,3.0,3.0,2290,2.5,0,0,8,1890,400,47.5446,2230
20140826,1060000.0,4.0,3.75,3880,2.5,0,0,10,3880,0,47.5408,3130
20140716,389500.0,3.0,2.5,1350,3.0,0,0,8,1270,80,47.549,1350
20140807,359800.0,5.0,2.5,2170,2.0,0,0,8,2170,0,47.5165,1800
20140527,399950.0,3.0,3.0,1296,3.0,0,0,8,1296,0,47.7175,1520
20140603,320000.0,3.0,3.25,1530,2.0,0,0,8,1140,390,47.5555,1450
20140725,255900.0,3.0,2.5,1489,2.0,0,0,7,1489,0,47.3452,1537
20150209,380000.0,4.0,2.5,2130,2.0,0,0,8,2130,0,47.5108,1830
20140918,580000.0,3.0,2.75,1430,2.0,0,0,9,1130,300,47.6353,1930
20150429,545000.0,5.0,3.75,2380,1.0,0,0,8,1430,950,47.5571,2040
20140725,451300.0,3.0,2.5,1420,2.0,0,0,8,1140,280,47.5429,1340
20140616,852880.0,4.0,3.25,3450,2.0,0,0,9,3450,0,47.6072,3020
20140919,305000.0,4.0,2.5,1914,2.0,0,0,8,1914,0,47.43,1714
20150430,295000.0,2.0,1.5,988,3.0,0,0,7,988,0,47.7123,1128
20141016,261000.0,3.0,2.25,1584,2.0,0,0,7,1584,0,47.3451,1584
20150317,560000.0,4.0,2.5,2630,2.0,0,0,8,2630,0,47.5342,2550
20140919,795000.0,4.0,3.25,3520,2.0,0,0,9,3520,0,47.6869,3220
20140929,384950.0,4.0,2.5,2380,2.0,0,0,8,2380,0,47.3607,2580
20140508,500000.0,3.0,1.75,1410,3.0,0,0,8,1410,0,47.6558,1350
20150205,640000.0,4.0,3.5,3220,2.0,0,0,9,3220,0,47.5169,2960
20141121,418000.0,4.0,3.25,3266,2.0,0,0,8,3266,0,47.2975,3087
20141010,799000.0,3.0,2.0,2550,2.0,0,0,9,2550,0,47.6955,1630
20150320,552900.0,4.0,3.5,3828,2.5,0,0,9,3828,0,47.2851,2120
20141219,539950.0,3.0,2.25,1670,3.0,0,0,8,1670,0,47.5402,1640
20150120,524225.0,4.0,2.5,3056,2.0,0,0,9,3056,0,47.2905,2849
20150202,424950.0,2.0,1.5,1000,3.0,0,0,8,1000,0,47.6823,2300
20141125,560000.0,3.0,3.25,1530,2.0,0,0,8,1200,330,47.6783,1390
20150429,715000.0,5.0,3.0,3490,2.0,0,0,9,3490,0,47.7744,2870
20140522,300000.0,5.0,2.5,2760,2.0,0,0,8,2760,0,47.5289,1360
20150224,405000.0,3.0,2.5,1440,2.0,0,0,7,1440,0,47.554,1440
20141007,327000.0,3.0,3.0,1370,3.0,0,0,8,1370,0,47.7302,1399
20141209,859950.0,6.0,4.0,3180,2.0,0,0,9,3180,0,47.6236,3230
20150113,560000.0,4.0,3.0,2720,2.0,0,0,9,2720,0,47.7113,1770
20140907,379900.0,3.0,2.5,1800,2.0,0,0,8,1800,0,47.5442,1580
20150501,625000.0,3.0,2.5,3220,2.0,0,0,9,3220,0,47.4815,3330
20150423,398096.0,3.0,2.5,2370,2.0,0,0,8,2370,0,47.37,2370
20141120,315000.0,3.0,2.5,1410,2.0,0,0,7,1180,230,47.5582,1270
20141212,939000.0,4.0,3.5,3640,2.0,0,0,9,3640,0,47.7049,3590
20140725,674000.0,3.0,2.5,1920,2.0,0,0,9,1920,0,47.6647,1930
20140814,306000.0,4.0,2.5,2267,2.0,0,0,7,2267,0,47.3384,2056
20140709,2321000.0,5.0,4.75,5780,2.0,0,0,11,4260,1520,47.5802,3460
20150202,394950.0,2.0,1.0,1131,3.0,0,0,7,1131,0,47.6912,1131
20140918,914154.0,3.0,3.5,2940,2.0,0,0,10,2940,0,47.5818,2760
20141117,496000.0,3.0,2.5,2180,2.0,0,0,7,2180,0,47.754,2180
20150417,430100.0,3.0,2.25,1400,2.0,0,0,8,940,460,47.5701,1420
20140708,449990.0,4.0,2.5,2680,2.0,0,0,8,2680,0,47.4759,2680
20150330,502000.0,4.0,2.5,2680,2.0,0,0,8,2680,0,47.4759,2680
20150311,310000.0,3.0,2.5,1300,2.0,0,0,7,1300,0,47.5328,1390
20150323,349950.0,4.0,3.5,2796,2.5,0,0,8,2796,0,47.3427,2040
20140919,625000.0,2.0,1.75,1460,2.0,0,0,8,1000,460,47.6853,1440
20140827,1054710.0,4.0,3.5,4210,2.0,0,3,9,3260,950,47.5765,3920
20140707,680000.0,4.0,2.75,2330,2.0,0,0,9,2330,0,47.5525,2410
20140515,828950.0,4.0,3.5,3930,2.0,0,1,9,2820,1110,47.5528,3700
20150403,274950.0,3.0,2.5,1608,2.0,0,0,8,1608,0,47.2582,2009
20150312,293000.0,2.0,2.25,1610,2.0,0,0,7,1610,0,47.5184,1950
20140613,795000.0,4.0,3.5,3200,2.0,0,0,9,2670,530,47.5515,3400
20140922,282900.0,4.0,2.5,1710,2.0,0,0,7,1710,0,47.3448,1710
20150416,909950.0,5.0,3.75,3050,2.0,0,0,9,3050,0,47.6819,2750
20141104,922755.0,4.0,3.5,3560,2.0,0,0,9,3560,0,47.6178,3540
20150416,424000.0,4.0,2.5,2650,2.0,0,0,9,2650,0,47.344,2650
20150423,630000.0,3.0,2.5,3490,2.0,0,0,8,2590,900,47.4714,1740
20141222,810000.0,4.0,3.25,4140,2.0,0,0,9,4140,0,47.7647,2060
20140730,256703.0,3.0,2.0,1670,1.0,0,0,7,1670,0,47.1948,1670
20140515,386380.0,3.0,2.5,1720,2.0,0,0,7,1720,0,47.6856,1720
20140916,485000.0,2.0,2.0,1510,1.0,0,0,8,1510,0,47.709,1510
20150211,275000.0,3.0,2.25,1450,2.0,0,0,7,1450,0,47.3665,1610
20150302,370000.0,4.0,2.5,1812,2.0,0,0,8,1812,0,47.4513,2440
20140610,499950.0,2.0,2.25,1060,2.0,0,0,8,940,120,47.6371,1300
20150424,502000.0,3.0,2.5,1600,3.0,0,0,8,1600,0,47.5934,1130
20140620,654000.0,3.0,3.25,1530,2.0,0,0,8,1280,250,47.6179,1530
20140714,575000.0,4.0,2.25,2070,3.0,0,0,9,1500,570,47.5775,1569
20150415,500000.0,4.0,2.5,3630,2.0,0,0,10,3630,0,47.4565,1600
20150114,554000.0,3.0,2.5,2140,2.0,0,0,8,1960,180,47.5368,2280
20150508,360000.0,4.0,1.75,2010,1.0,0,0,7,1150,860,47.5013,1720
20150429,619990.0,4.0,2.75,2630,2.0,0,0,8,2630,0,47.7748,2380
20150312,317500.0,4.0,2.5,2233,2.0,0,0,7,2233,0,47.2599,1544
20140828,564950.0,4.0,2.75,2990,2.0,0,0,7,2990,0,47.7401,2580
20140611,545000.0,2.0,1.25,1240,2.0,0,0,8,1240,0,47.6884,1340
20150501,333700.0,3.0,2.5,2230,2.0,0,0,7,2230,0,47.3359,2260
20140711,1480000.0,3.0,3.25,3700,2.0,0,0,11,2280,1420,47.6653,3930
20150408,530000.0,4.0,3.0,2290,2.0,0,0,8,2290,0,47.7727,2450
20150413,396000.0,2.0,1.5,950,3.0,0,0,8,950,0,47.6714,1290
20141016,305000.0,2.0,1.75,1120,2.0,0,0,7,1120,0,47.5325,1150
20140522,380000.0,5.0,3.5,2420,2.0,0,0,7,2420,0,47.5241,1430
20150303,305000.0,4.0,2.5,1714,2.0,0,0,8,1714,0,47.429,1714
20140928,440000.0,4.0,2.5,2230,2.0,0,0,7,2230,0,47.5073,1590
20140627,459000.0,4.0,3.0,2530,2.0,0,0,7,2530,0,47.431,1420
20150306,530000.0,3.0,3.5,1550,2.0,0,0,8,1160,390,47.6034,1490
20150416,600000.0,4.0,2.75,3110,2.0,0,0,8,3110,0,47.4865,2610
20140718,515000.0,3.0,3.0,2100,2.0,0,0,8,1660,440,47.5973,1900
20150408,275000.0,4.0,2.5,2150,2.0,0,0,8,2150,0,47.3363,2150
20150112,540000.0,3.0,1.75,1630,2.0,0,0,8,1020,610,47.6646,1420
20140805,445000.0,3.0,2.5,2230,2.0,0,0,7,2230,0,47.5439,2310
20150407,285000.0,3.0,2.5,1320,3.0,0,0,7,1320,0,47.5202,1300
20140731,480000.0,3.0,2.5,1590,2.0,0,0,8,1060,530,47.5893,1620
20150120,440000.0,5.0,3.25,2610,2.0,0,0,8,2080,530,47.535,1750
20150211,287450.0,3.0,2.5,1440,2.0,0,0,7,1440,0,47.5123,1440
20150401,507950.0,4.0,2.5,2630,2.0,0,0,9,2630,0,47.5079,2630
20140619,750000.0,3.0,3.5,3390,2.0,0,0,10,3040,350,47.537,3290
20140703,425000.0,3.0,1.5,1400,3.0,0,0,8,1400,0,47.6989,1270
20141202,420000.0,3.0,3.5,1900,2.0,0,0,8,1520,380,47.5675,1530
20140510,394950.0,3.0,2.5,1350,3.0,0,0,8,1270,80,47.5491,1350
20140711,635000.0,4.0,3.25,3420,2.0,0,2,9,3030,390,47.517,3010
20150506,513000.0,3.0,2.5,2150,2.0,0,0,7,1330,820,47.4178,2400
20150505,380000.0,4.0,2.5,2110,2.0,0,0,8,2110,0,47.356,2250
20140521,1130000.0,4.0,3.25,3810,1.0,0,1,10,2680,1130,47.699,3240
20140608,540000.0,5.0,3.0,2870,2.0,0,0,8,2090,780,47.7449,2640
20150427,352499.0,2.0,2.25,1240,2.0,0,0,7,1150,90,47.5321,1240
20150505,603000.0,4.0,3.5,3610,2.0,0,0,9,2370,1240,47.4283,3010
20140530,685000.0,4.0,2.5,2310,2.0,0,0,9,2310,0,47.7039,1260
20140626,330675.0,4.0,3.0,1930,1.0,0,0,7,1200,730,47.7457,1930
20140605,275000.0,3.0,3.0,1390,2.0,0,0,7,1140,250,47.5323,1450
20140716,259950.0,3.0,2.5,1578,2.0,0,0,7,1578,0,47.3771,1850
20140729,441000.0,3.0,2.0,1720,1.0,0,0,9,1720,0,47.6927,1900
20141203,1135000.0,5.0,3.75,4700,2.0,0,0,10,2930,1770,47.6624,3180
20141205,590000.0,3.0,3.5,1970,2.0,0,0,8,1680,290,47.5816,1940
20140918,497000.0,3.0,2.25,1460,2.0,0,0,8,1050,410,47.5774,1690
20141121,345500.0,3.0,2.5,1930,2.0,0,0,8,1930,0,47.3518,2050
20140623,562500.0,3.0,2.25,1300,2.0,0,0,8,1000,300,47.6371,1300
20140904,355000.0,3.0,2.25,1445,2.0,0,0,7,1300,145,47.5339,1410
20140905,345000.0,2.0,2.25,860,2.0,0,0,9,860,0,47.5663,1100
20140505,478000.0,3.0,2.5,3040,2.0,0,0,9,3040,0,47.51,2670
20150402,391500.0,3.0,2.5,2424,2.0,0,0,9,2424,0,47.3512,2381
20150412,265000.0,2.0,1.5,1084,2.0,0,0,7,1084,0,47.7117,1084
20141030,395000.0,3.0,2.5,2510,2.0,0,0,8,2510,0,47.5374,1820
20140727,286308.0,2.0,1.5,1220,3.0,0,0,7,1220,0,47.7348,1210
20140527,370000.0,2.0,2.25,1280,2.0,0,0,7,1080,200,47.5592,1280
20140923,1079000.0,5.0,3.5,3740,2.0,0,0,9,2860,880,47.6764,1520
20141015,298900.0,3.0,2.5,1852,2.0,0,0,7,1852,0,47.3451,2475
20150421,775000.0,4.0,2.5,2580,2.0,0,0,9,2580,0,47.5416,2580
20140624,790000.0,4.0,3.5,3190,2.0,0,0,9,3190,0,47.501000000000005,3000
20140827,1050000.0,3.0,2.5,3400,2.0,0,0,8,2300,1100,47.6843,1740
20140708,249000.0,2.0,1.5,1090,2.0,0,0,7,1090,0,47.717,1160
20140929,348000.0,3.0,2.0,2360,1.0,0,0,8,2360,0,47.3564,2304
20141114,358000.0,5.0,2.5,2460,2.0,0,0,8,2460,0,47.3658,2210
20140625,260000.0,5.0,2.5,2025,2.0,0,0,7,2025,0,47.2671,1664
20140604,765000.0,4.0,3.0,4410,2.0,0,0,9,3400,1010,47.5392,4390
20140528,739000.0,3.0,2.5,2810,2.0,0,0,9,2810,0,47.7065,2870
20140505,890000.0,5.0,3.5,4490,2.0,0,0,10,3200,1290,47.5396,4530
20140607,462000.0,4.0,2.5,3070,2.0,0,0,9,3070,0,47.4487,2910
20140708,380000.0,4.0,2.5,1984,1.0,0,0,8,1564,420,47.36,1390
20150511,770000.0,5.0,3.5,4750,2.0,0,2,10,3350,1400,47.3574,2160
20140818,641000.0,4.0,3.25,2760,2.0,0,0,8,1900,860,47.5286,2760
20150417,2300000.0,4.0,4.0,4360,2.5,1,4,10,3940,420,47.5724,2670
20150504,369000.0,4.0,2.5,3060,1.5,0,0,8,3060,0,47.1967,1760
20140916,1112000.0,4.0,3.0,2770,2.0,0,0,9,2180,590,47.6435,1820
20140828,357000.0,5.0,2.5,2990,2.0,0,0,8,2990,0,47.7384,1970
20141126,650000.0,3.0,2.75,1540,2.0,0,0,8,1230,310,47.6298,1540
20140625,563500.0,3.0,2.5,1400,3.5,0,0,8,1400,0,47.6534,1350
20140617,345000.0,3.0,2.5,1680,2.0,0,0,7,1680,0,47.7484,1230
20140725,479950.0,3.0,2.0,2260,1.0,0,0,9,2260,0,47.4593,2340
20140513,660000.0,4.0,3.5,3400,2.0,0,0,9,3400,0,47.5169,3170
20140729,800000.0,4.0,2.5,2930,2.0,0,0,9,2760,170,47.5424,3230
20140724,253101.0,3.0,2.0,1239,1.0,0,0,7,1239,0,47.3689,2060
20140929,555000.0,3.0,3.5,2100,2.0,0,0,9,1450,650,47.562,1800
20140626,240000.0,4.0,1.0,1200,1.5,0,0,7,1200,0,47.7076,1130
20150504,380000.0,4.0,1.0,1200,1.5,0,0,7,1200,0,47.7076,1130
20141117,239000.0,2.0,1.5,680,2.0,0,0,7,680,0,47.695,690
20150318,760000.0,4.0,3.25,2690,2.0,0,0,9,2060,630,47.532,1810
20140826,430000.0,4.0,2.5,2750,2.0,0,0,8,2750,0,47.7327,2750
20140522,660000.0,3.0,2.5,2450,2.0,0,0,8,2450,0,47.6942,2450
20140820,399963.0,4.0,2.5,2620,2.0,0,0,8,2620,0,47.5017,2030
20140718,411000.0,2.0,2.0,1130,2.0,0,0,9,800,330,47.6023,1350
20140627,483453.0,4.0,2.75,2790,2.0,0,0,8,2790,0,47.4827,2620
20141110,469950.0,3.0,2.0,1820,3.0,0,0,9,1820,0,47.5432,1710
20140715,504058.0,4.0,2.75,2910,2.0,0,0,8,2910,0,47.4841,2790
20150428,425996.0,4.0,2.5,2568,2.0,0,0,9,2568,0,47.2596,2547
20140708,760005.0,4.0,2.75,3090,2.0,0,0,9,3090,0,47.6057,2960
20150420,699999.0,2.0,2.0,1460,2.0,0,0,8,950,510,47.6205,1580
20140716,749950.0,3.0,2.5,2010,2.0,0,0,8,1340,670,47.6088,1500
20140708,674600.0,4.0,2.5,2610,2.0,0,0,8,2610,0,47.6951,1190
20150224,450000.0,2.0,1.5,960,2.0,0,0,8,920,40,47.6489,1200
20150407,272000.0,3.0,2.5,1528,2.0,0,0,7,1528,0,47.3774,1850
20140714,450000.0,2.0,1.5,1310,2.0,0,0,8,1120,190,47.5772,1330
20150505,643950.0,3.0,2.25,1760,3.0,0,0,9,1760,0,47.5633,1420
20141110,290000.0,3.0,2.5,1420,2.0,0,0,8,1310,110,47.7731,1180
20141008,378000.0,3.0,2.5,1650,3.0,0,0,8,1650,0,47.7108,1650
20140619,728050.0,3.0,2.5,2320,1.0,0,0,8,2320,0,47.7158,1680
20150426,499160.0,4.0,2.5,2628,2.0,0,0,9,2628,0,47.2904,2849
20141201,536000.0,4.0,2.5,2520,2.0,0,0,8,2520,0,47.7711,2430
20150205,419900.0,5.0,3.5,2880,2.0,0,0,8,2260,620,47.3455,2590
20141210,469000.0,3.0,2.25,1440,3.0,0,0,7,1440,0,47.6908,1180
20150408,374000.0,3.0,2.5,2185,2.0,0,0,9,2185,0,47.3573,2297
20140728,182568.0,4.0,1.5,1500,2.0,0,0,7,1500,0,47.5669,1490
20140626,334888.0,3.0,2.5,1769,2.0,0,0,9,1769,0,47.3307,2502
20140917,799900.0,4.0,4.0,3650,2.0,0,3,9,3330,320,47.5442,3220
20140512,383000.0,4.0,2.5,2160,2.0,0,0,8,2160,0,47.3494,2160
20141218,580000.0,3.0,2.5,1820,2.0,0,0,7,1820,0,47.6539,1870
20140707,351999.0,3.0,2.5,2370,2.0,0,0,8,2370,0,47.3706,2370
20150223,1325000.0,3.0,3.0,3180,2.0,0,2,11,2240,940,47.6377,2420
20150125,312000.0,3.0,2.5,1780,2.0,0,0,8,1780,0,47.3568,1970
20140912,674950.0,4.0,3.5,2650,2.0,0,0,8,2230,420,47.5381,2330
20141229,1105000.0,5.0,2.75,3300,2.0,0,0,10,3300,0,47.6467,3150
20150313,415000.0,2.0,2.5,1160,3.0,0,0,8,1160,0,47.6543,1320
20140710,1250000.0,3.0,3.0,3460,2.0,0,0,10,2850,610,47.5858,2460
20140919,208800.0,3.0,2.5,1390,2.0,0,0,7,1390,0,47.5298,1390
20141029,452000.0,2.0,2.5,1260,3.0,0,0,8,1260,0,47.6715,1490
20150422,837000.0,5.0,2.75,2940,2.0,0,0,8,2760,180,47.6879,3090
20150224,780000.0,5.0,3.5,3190,2.0,0,0,8,2430,760,47.7016,2580
20141002,1485000.0,4.0,3.5,3930,2.0,0,0,10,3310,620,47.6646,3390
20140926,1600000.0,5.0,3.75,3570,2.0,0,0,10,3570,0,47.5639,1760
20140918,369946.0,3.0,2.5,2420,2.0,0,0,8,2420,0,47.371,2370
20140608,530000.0,3.0,2.75,3400,2.0,0,2,9,2470,930,47.4878,1580
20150320,386000.0,4.0,2.5,2478,2.0,0,0,8,2478,0,47.3524,2279
20150218,1900000.0,4.0,2.5,3070,2.0,0,2,11,1970,1100,47.593,2440
20140911,735000.0,4.0,3.5,3200,2.0,0,2,9,2500,700,47.3443,2240
20141002,1750000.0,5.0,3.25,5790,2.0,0,3,10,4430,1360,47.538,5790
20150223,489950.0,3.0,2.25,1590,3.0,0,0,8,1590,0,47.5402,1640
20150413,357500.0,3.0,3.0,1730,2.0,0,0,8,1440,290,47.5344,1370
20140520,329995.0,4.0,2.5,2303,2.0,0,0,8,2303,0,47.2599,2303
20140925,414000.0,3.0,2.5,1790,2.0,0,0,8,1790,0,47.534,1800
20141210,533500.0,3.0,3.5,2490,2.0,0,0,8,1720,770,47.5341,1600
20150305,402395.0,4.0,2.5,2669,2.0,0,0,9,2669,0,47.3262,2669
20150410,725000.0,4.0,3.25,2610,2.0,0,0,10,2160,450,47.5322,2610
20140828,1275000.0,6.0,5.25,6160,2.0,0,0,11,4040,2120,47.6094,4225
20140917,239800.0,2.0,1.75,1290,2.0,0,0,8,1290,0,47.5171,1410
20140904,616950.0,5.0,3.5,3560,2.0,0,0,8,2810,750,47.5542,2910
20141001,1258000.0,4.0,3.25,4360,2.0,0,3,11,3400,960,47.5408,4310
20140617,435000.0,3.0,2.25,1230,2.0,0,0,8,1080,150,47.6519,1230
20140815,925000.0,4.0,3.25,3640,2.0,0,0,10,3640,0,47.6328,2900
20150428,631500.0,2.0,2.5,1780,3.0,0,0,8,1780,0,47.6704,2050
20150330,399995.0,3.0,1.5,1140,3.0,0,0,8,1140,0,47.6907,1230
20140506,369950.0,3.0,2.0,1270,3.0,0,0,8,1270,0,47.6937,1370
20150423,475000.0,5.0,3.5,2780,2.0,0,0,8,2180,600,47.4879,2640
20141125,353000.0,4.0,2.5,1912,2.0,0,0,8,1912,0,47.3511,2020
20150225,329950.0,4.0,2.5,2300,2.0,0,0,8,2300,0,47.2793,1200
20150313,367000.0,3.0,2.5,2828,2.0,0,0,8,2828,0,47.382,2513
20140905,447500.0,4.0,2.5,2425,2.0,0,0,9,2425,0,47.3003,2725
20140709,595000.0,4.0,3.25,3730,2.0,0,0,9,2760,970,47.6725,1800
20140904,325000.0,1.0,1.0,730,1.0,0,0,7,730,0,47.5943,1020
20150203,690000.0,2.0,2.5,1990,3.0,0,0,9,1780,210,47.6264,1955
20141111,329950.0,3.0,2.5,1300,2.0,0,0,8,880,420,47.5893,1300
20150128,399500.0,4.0,2.5,2560,2.0,0,0,8,2560,0,47.4467,1260
20150121,555000.0,5.0,2.5,2450,2.0,0,0,8,2450,0,47.7724,2450
20141001,427000.0,2.0,1.5,1440,2.0,0,0,8,1100,340,47.5607,1440
20141020,375000.0,3.0,2.25,1140,3.0,0,0,8,1140,0,47.6947,1140
20140508,499000.0,2.0,1.5,1110,2.0,0,0,8,930,180,47.6319,1680
20140718,750000.0,3.0,2.5,2620,2.0,0,0,8,2620,0,47.655,2620
20141229,336900.0,3.0,2.5,1690,2.0,0,0,8,1410,280,47.5388,1740
20140919,555000.0,2.0,2.75,1950,3.0,0,0,8,1950,0,47.5925,910
20141106,1275000.0,4.0,3.5,3530,2.0,0,0,10,3530,0,47.6847,2660
20141014,999950.0,4.0,3.5,3310,2.0,0,0,9,2290,1020,47.57899999999999,1850
20140625,975000.0,5.0,3.0,2620,2.0,0,0,10,2620,0,47.6804,1680
20150219,299000.0,3.0,2.25,1350,2.0,0,0,8,1350,0,47.4214,1940
20150417,479000.0,2.0,2.5,1741,2.0,0,0,8,1446,295,47.7043,2090
20150417,428000.0,3.0,2.5,1650,3.0,0,0,8,1650,0,47.7108,1650
20140829,409000.0,3.0,2.5,1890,2.0,0,0,7,1890,0,47.6225,2340
20150326,798500.0,3.0,3.0,1950,3.0,0,0,9,1610,340,47.6078,2040
20141212,689000.0,4.0,3.5,4490,2.0,0,0,9,3390,1100,47.5389,4410
20140508,375000.0,6.0,2.25,3206,2.0,0,0,7,3206,0,47.369,2527
20140717,775000.0,4.0,3.5,4130,2.0,0,2,10,4130,0,47.3229,4130
20141014,639983.0,5.0,3.0,2800,2.0,0,0,8,2800,0,47.4969,2910
20150326,300000.0,4.0,3.0,1984,2.0,0,0,7,1984,0,47.3514,2440
20141222,627000.0,4.0,2.5,2750,2.0,0,0,9,2750,0,47.4698,2310
20150415,275000.0,3.0,2.75,1740,1.0,0,0,7,1740,0,47.1941,2380
20140926,352800.0,4.0,2.25,1800,2.0,0,0,8,1800,0,47.5167,1650
20150312,565000.0,3.0,2.25,1540,3.0,0,0,8,1540,0,47.6828,1510
20150414,765000.0,4.0,2.25,2030,2.0,0,0,9,1610,420,47.679,1420
20150409,644000.0,4.0,2.5,3310,2.0,0,0,9,3310,0,47.773,3240
20150223,461000.0,3.0,1.5,1270,3.0,0,0,8,1270,0,47.6988,1270
